L,C,fsw,iload,rds_on,vout_max,vout_min,ripple,pin_avg,pout_avg,efficiency
5.199560195848434e-06,8.000570175109693e-05,376544.3440282096,2.334065952657605,0.036599442953315,4.78379839838,4.77710102856,0.0066973698200003,-11.1763730242,10.6684359965,0.9545526060556342
4.15833766772534e-05,0.000299157935901,834433.5848924908,1.046355137795579,0.0361277788179425,4.85974645615,4.754570961,0.1051754951500001,-4.97725038601,4.82779406802,0.9699721118290352
3.715403571259824e-05,0.000304251775058,720539.211960603,2.515560677483497,0.0240439089740716,4.80771255493,4.77393531799,0.0337772369399997,-12.0613507746,11.5462539253,0.957293601775952
2.173362581454147e-06,0.0001105862773792,764533.2565092102,3.6700171268879047,0.0255357925706252,4.77508224964,4.77182340622,0.0032588434199993,-17.5626651689,16.7253137828,0.9523220776546611
9.727863013728962e-06,0.0001965881527204,703961.9595144714,0.7113865027464491,0.0253457570112999,4.82452344894,4.81931447983,0.0052089691099999,-3.43749334006,3.30800516657,0.9623306401845304
2.492904698278418e-05,4.1488366467257934e-05,430190.840317312,4.203078948837889,0.0070169685993012,4.79210472107,4.79008340836,0.0020213127100001,-20.1500362003,19.2963170809,0.9576318816048932
4.541754472420872e-05,0.0001386669701853,999719.1538636246,0.2634053687909665,0.015886368404182,4.89083528519,4.77191019058,0.1189250946099997,-1.26561843349,1.23061864145,0.9723456998461324
2.3521775857395474e-06,0.0004436035934245,522042.3669248896,3.6327761960687375,0.014414095132882,4.78802394867,4.78626537323,0.0017585754400002,-17.4213287278,16.6502806218,0.9557411424784378
4.663035399416837e-05,6.642288008525456e-05,926205.3084064788,1.1048604807990818,0.0184927096202028,4.82224655151,4.82032823563,0.0019183158800002,-5.33851036726,5.13628164612,0.9621188857513086
3.0032243634570106e-05,0.0002037156507274,739641.5074036528,2.647272101324531,0.0439964102829247,4.7727355957,4.76887559891,0.0038599967900001,-12.6538084578,12.0524317987,0.952474651318963
8.851128310242047e-06,0.0003948282620996,510794.2147132564,1.975986587789324,0.0383976983279867,4.78904056549,4.78724098206,0.0017995834299995,-9.46920240995,9.06016857743,0.9568037713408472
3.240161909741298e-05,3.425876892327145e-05,502797.4745490688,2.721808106596592,0.0243223524407066,4.7875919342,4.78624677658,0.0013451576200003,-13.0385805653,12.4740254864,0.956701185679485
1.4847131585472804e-05,3.377738006579683e-05,475407.5658172034,4.954641273583673,0.0176986011986152,4.76531592906,4.76201152802,0.0033044010399994,-23.6137525162,22.4875171873,0.9523059569576094
2.3435433532830447e-06,0.000207492710586,233766.95721307475,2.16144955128373,0.0200955950784991,5.31656852603,5.3022842747,0.0142842513300003,-12.6912250659,12.1871384601,0.9602806976330104
1.34838861108878e-05,0.0003922411610191,245592.8186619419,4.915108731054791,0.0118384313715503,4.77538824081,4.77085018158,0.0045380592299997,-23.4251983684,22.3936329998,0.955963430815956
