L,C,fsw,iload,rds_on,vout_max,vout_min,ripple,pin_avg,pout_avg,efficiency_spice,vin,vout,duty_cycle,delta_il,ccm,delta_vout,p_cond,p_sw,p_total_loss,efficiency_analytical,vout_spice,vout_error_pct,efficiency_error_pct,ripple_error_pct,Q_factor,ripple_abs_error
7.292485966362783e-06,0.0002560381175841,141397.00981505035,1.985354274173292,0.0076811216048536,4.81310693779,4.80167007446,0.0114368633300001,-9.52646847064,9.17780762047,0.9634008288334182,12.0,5.0,0.4166666666666667,2.828596312836564,True,0.0380523996809146,0.0608327435095843,0.0673735578699919,0.1282063013795762,0.9872494693117564,4.807388506124999,-3.852229877500015,-2.4156650593050095,-69.94443602531504,14.922668825568902,-0.0266155363509145
4.136018478862909e-05,3.913522066461893e-05,838801.1832998442,0.4722392186467801,0.0235143185913328,4.83001041412,4.82502412143,0.0049862926899999,-2.28422613863,2.20129470013,0.9636938580215446,12.0,5.0,0.4166666666666667,0.0840708219383962,True,0.0011608397750269,0.0044267283415179,0.0950675556963631,0.099494284037881,0.959566516390334,4.827517267775001,-3.4496546444999865,0.4301256411839739,329.5418538604394,10.29913168184114,0.003825452914973
3.7747483542730016e-05,0.0003398562683028,413697.2067845071,3.241422519564712,0.0472775973539715,4.76055955887,4.74093723297,0.0196223258999994,-15.3991069629,14.6239166761,0.9496600492049564,12.0,5.0,0.4166666666666667,0.18677390770486,True,0.002033792696068,0.3121283703302283,0.321832186164557,0.6339605564947852,0.9623562850962246,4.7507483959200005,-4.985032081599989,-1.3192864314279142,864.8144541936798,4.62847582080619,0.0175885332039314
2.6195742585461915e-05,0.0002353815711394,425381.7221421649,1.3551956957659514,0.0167197433285337,4.83638685048,4.79267120361,0.0437156468699999,-6.52753468175,6.27987320189,0.9620589561090462,12.0,5.0,0.4166666666666667,0.2617443157763558,True,0.0029442085013798,0.0312568914694416,0.1383541149370967,0.1696110064065383,0.9755800415836456,4.814529027045,-3.709419459099994,-1.3859534736535621,1384.801326044423,11.059585802695619,0.0407714383686201
3.848039626474193e-05,3.729708937079734e-05,596842.0979419223,3.445574085474682,0.0429742554672568,4.75216531754,4.7511382103,0.0010271072400005,-16.3903728526,15.5586440585,0.9492550412623432,12.0,5.0,0.4166666666666667,0.1269953485417373,True,0.0019830748337283,0.3313362858116311,0.4935512797893671,0.8248875656009982,0.9543068396572968,4.75165176392,-4.9669647216,-0.5293683525068084,-48.20632975965529,1.4286508854916882,-0.0009559675937278001
4.734452560503118e-06,0.0003070025559298,743296.845774879,1.4053884422596876,0.0262722825987898,4.81058645248,4.80996829808,0.0006181543999996,-6.77683932038,6.50380725098,0.9597110014724844,12.0,5.0,0.4166666666666667,0.8288095358536135,True,0.0087421001864252,0.0425714160805363,0.2507089910928231,0.2932804071733594,0.9599355890580024,4.81027737528,-3.7944524943999984,-0.023396109913822558,-92.92899432839404,28.64901782756496,-0.0081239457864256
3.684859178167724e-05,0.0004122769261078,334948.1707854506,4.306468694687325,0.0294002246112301,4.76090955734,4.73608748555,0.02482207179,-20.5134301708,19.4388750401,0.9476169942446008,12.0,5.0,0.4166666666666667,0.2363133694441865,True,0.0025770439792079,0.4127464959450714,0.3461865148392784,0.7589330107843498,0.9659538110649892,4.748498521445,-5.030029571100005,-1.8983119700280118,863.1993862064203,3.8835846584741294,0.0222450278107921
1.6776280805397127e-05,4.677916008571596e-05,599389.879206424,0.5404699298640177,0.0139007004381159,4.82730865479,4.82459115982,0.0027174949700006,-2.6106343886,2.51750213701,0.9643258159791792,12.0,5.0,0.4166666666666667,0.2900559013909678,True,0.0041936524094214,0.0047236713742645,0.0777485294342155,0.0824722008084801,0.9703851071102904,4.8259499073050005,-3.48100185389999,-0.6244212825107246,-35.19980425903888,15.448162697816871,-0.0014761574394208006
9.49427375904512e-06,0.0002082657846078,478127.0658112956,2.0022438603691666,0.0481989342307453,4.77979152024,4.77886009216,0.0009314280799994,-9.57881970826,9.14706572184,0.954926180931489,12.0,5.0,0.4166666666666667,0.6425127042827412,True,0.0072316755219206,0.1216366237123792,0.2297584756792778,0.3513950993916571,0.96609011145395,4.7793258062,-4.413483875999997,-1.155578593559919,-87.12016216468697,11.695832017961722,-0.0063002474419212
3.474598205740234e-05,0.0003956194830306,409359.9413104003,1.0008766453569171,0.0400499224786481,4.85726690292,4.74592031538,0.1113465875399999,-4.97196842854,4.61924902912,0.9290583992055688,12.0,5.0,0.4166666666666667,0.2050580700290016,True,0.0022088526184416,0.0268277937910954,0.0983325131525418,0.1251603069436373,0.9756001082512172,4.80159360915,-3.968127816999996,-4.770572353571733,4940.924261327932,16.85683317883511,0.1091377349215583
1.979575605030336e-05,8.637793648467402e-05,542795.3175312001,3.683417989201386,0.0148574701067973,4.7860994339,4.7853314811,0.0007679527999995,-17.6443001937,16.8724494853,0.9562549548621035,12.0,5.0,0.4166666666666667,0.27144297878323,True,0.0034381150165259,0.2197666501082533,0.4798420888916883,0.6996087389999416,0.9634032658814338,4.7857154575,-4.285690849999995,-0.7419853422222015,-77.66355121023581,2.835530775946493,-0.0026701622165264
3.3971600280694725e-06,0.0003899144197338,837788.6555195217,3.695383167612405,0.0135598166306158,4.79180383682,4.7910027504,0.00080108642,-17.7411558478,16.9672916197,0.9563802812658362,12.0,5.0,0.4166666666666667,1.0247933949241923,True,0.0106400752263018,0.2150827459682346,0.7430280229496324,0.9581107689178672,0.9507018545282686,4.791403293609999,-4.171934127800014,0.5972878574414027,-92.47104552400391,14.495632618560451,-0.009838988806301801
3.912903660455712e-05,0.0002133335625086,528557.110409364,4.050556444130511,0.0393000437689099,4.74281549454,4.74172782898,0.00108766556,-19.230937723,18.2194789839,0.9474046063863903,12.0,5.0,0.4166666666666667,0.141024875010211,True,0.001566583178882,0.4327788344454497,0.5138280983183163,0.946606932763766,0.9553474429893551,4.74227166176,-5.154566764799995,-0.8314081605861692,-30.570838838176602,2.8822744450769004,-0.00047891761888200005
1.1163609922876236e-05,0.0001295071988003,669242.4366828576,1.0726019732544427,0.0140636349482733,4.82322406769,4.8181631577,0.00506090999,-5.18100001017,4.98509051516,0.962186934061872,12.0,5.0,0.4166666666666667,0.3903899900903668,True,0.0044669296012194,0.0184477842065896,0.1722793819611946,0.1907271661677843,0.9656578687370818,4.820693612695,-3.5861277461000007,-0.3594373108303118,13.297285648254958,15.877277711069862,0.0005939803887805998
3.085304430533936e-05,0.0003805442902317,482329.0596696741,4.331887901634274,0.0266710727980611,4.76120767534,4.75003242493,0.01117525041,-20.619298262,19.5956834041,0.9503564648566896,12.0,5.0,0.4166666666666667,0.1959951601409464,True,0.0020934286889113,0.3962573738738427,0.5014549003655273,0.8977122742393701,0.9602027648304704,4.755620050135,-4.887598997300007,-1.0254396607074194,433.82522505754685,4.0536513083102514,0.0090818217210887
8.353887304857052e-06,0.0004159899645246,694195.6690766873,4.81456225881123,0.0097025019062913,4.78442668915,4.78267478943,0.0017518997200003,-23.0608387333,22.0329830318,0.955428520471991,12.0,5.0,0.4166666666666667,0.5029401258710869,True,0.0052471028209514,0.3258061415770157,0.802139584456039,1.1279457260330548,0.9552415935309446,4.78355073929,-4.328985214200003,0.019568551276691055,-66.6120565999763,7.328419437636157,-0.0034952031009510996
4.133090795426974e-05,0.0004580447057445,739734.9541868329,1.799872550632769,0.0271946434326732,4.87295198441,4.71275305748,0.1601989269300006,-8.80238129041,8.2847444684,0.9411935469582584,12.0,5.0,0.4166666666666667,0.0953972184150219,True,0.0009891656239203,0.0691191590970872,0.3195428733082726,0.3886620324053598,0.9586002336718592,4.792852520945,-4.142949581100002,-1.8158441967957333,16095.359306472252,9.247933784938239,0.1592097613060803
2.907270540717341e-05,0.0001680911563213,856950.2657620816,4.657707207662077,0.0275745527860336,4.75470543146,4.75438499451,0.00032043695,-22.1933276578,21.0581963566,0.9488525867457712,12.0,5.0,0.4166666666666667,0.1170700308722186,True,0.0012722913152823,0.4662206025638363,0.9579416230675152,1.4241622256313515,0.9423712372311304,4.754545212985,-4.909095740300007,0.6877703031009645,-74.8141839725676,2.581234900044295,-0.0009518543652823001
2.8128988844190013e-06,1.7996488713391765e-05,874157.1558407625,2.8771661257040955,0.0204845574468539,4.79792577863,4.78819465637,0.0097311222599998,-13.8196388581,13.221183552,0.956695300633762,12.0,5.0,0.4166666666666667,1.1861596883298868,True,0.0212864779392992,0.1556094437137048,0.6036228857584507,0.7592323294721556,0.9498693183661228,4.7930602175,-4.138795650000002,0.7186233027697557,-54.284958330123025,4.395637751456727,-0.0115553556792994
2.806925445177416e-05,0.0004661817623593,349145.6444735612,0.751976383945809,0.0151156104766715,4.88439559937,4.74592018127,0.1384754181000005,-3.65952220506,3.47417455268,0.9493519530708896,12.0,5.0,0.4166666666666667,0.2976112145083698,True,0.0032046706555985,0.0093363994242072,0.0630118270083978,0.072348226432605,0.9811211165109516,4.81515789032,-3.696842193599999,-3.2380470571298074,4221.04989815682,27.097423795390398,0.13527074744440198
2.7610473311952865e-05,0.0003535855752243,102200.507600591,3.7976759937641895,0.0070296279518083,4.80256080627,4.78211215198,0.0204486542899999,-18.1735662535,17.4434930788,0.9598277429693032,12.0,5.0,0.4166666666666667,1.0336175957165,True,0.0139115568485942,0.1876177156723591,0.0931498594236669,0.2807675750960261,0.9854291647071508,4.792336479125,-4.1532704175000035,-2.597997162531296,46.990408856118,4.711535187377823,0.006537097441405699
2.87623617344316e-05,2.125835471623446e-05,404255.30987563456,3.765141341384695,0.0116445456170217,4.7897439003,4.78596687317,0.0037770271300008,-18.0610475473,17.2627781639,0.9558016011358468,12.0,5.0,0.4166666666666667,0.2508456194530507,True,0.006157097344314,0.2106226241968937,0.3652988111248877,0.5759214353217814,0.9703158193168456,4.787855386735,-4.2428922653,-1.4958241319014707,-38.655718453293,1.141671797872143,-0.0023800702143132
2.7025353114612955e-05,1.6807179072964563e-05,703674.9417444118,2.016547836831017,0.008453666420957,4.81464577454,4.81286621094,0.0017795635999995,-9.72723757376,9.34570611286,0.960776997785146,12.0,5.0,0.4166666666666667,0.1533710303878178,True,0.0031547230701927,0.0550147170090756,0.3405586035856525,0.3955733205947281,0.9622483753547706,4.81375599274,-3.7248801452000007,-0.15291037192783877,-43.59049715603726,1.9553441237042708,-0.0013751594701932
1.3471354970991584e-05,0.0002176035514574,150699.12630024654,4.314616487095639,0.0344568259408027,4.74285750568,4.73724137425,0.00561613143,-20.5040776379,19.3896148399,0.9456467724283284,12.0,5.0,0.4166666666666667,1.436695673414321,True,0.0198433935749483,0.4576176509445487,0.1560501443822284,0.6136677953267772,0.9723407984971708,4.740049439965,-5.199011200699992,-2.745336420121436,-71.69772695991777,4.657524576484814,-0.0142272621449483
2.3399562062627503e-05,0.0001285552729399,704702.1372964946,1.4668861849779506,0.0308566038013764,4.80773591995,4.80385820508,0.0038777148699997,-7.06573546997,6.77613066856,0.9590127874669456,12.0,5.0,0.4166666666666667,0.1768778620564168,True,0.0020128337892923,0.0492420813241588,0.2480922791339191,0.2973343604580779,0.961039897148183,4.8057970625149995,-3.8840587497000105,-0.21092877488777828,92.64953175110801,7.989409259587867,0.0018648810807074
4.53512007410661e-05,0.0002441933327567,746229.4482791915,2.896207881050751,0.0111205838936391,4.81022024155,4.79001426697,0.0202059745799996,-13.9479829168,13.3512437666,0.9572168138031456,12.0,5.0,0.4166666666666667,0.0861837971514532,True,0.0009209572944948,0.1227557924539606,0.5186965462028036,0.6414523386567642,0.9575828937770746,4.80011725426,-3.9976549148000013,-0.03822958579440075,2094.0186261387703,4.006016920835904,0.0192850172855048
2.5963422249592447e-05,0.0003717112741071,307559.81850602553,4.302675114333616,0.04788201945178,4.72306585312,4.7182765007,0.0047893524199995,-20.3149860913,19.1750946077,0.9438891329545056,12.0,5.0,0.4166666666666667,0.3652542398599576,True,0.0040519073511386,0.5548133012117498,0.3175991945411615,0.8724124957529114,0.96102828754005,4.72067117691,-5.586576461800004,-1.7834183247004705,18.199948936484805,4.396968438049235,0.0007374450688608994
8.979966699930029e-06,0.0002134439034297,197329.2653998828,2.7848989060157243,0.0377159141317898,4.7699457866,4.7648563534,0.0050894332000002,-13.2860301959,12.6594912765,0.9528422779293888,12.0,5.0,0.4166666666666667,1.6459649124174645,True,0.0213445452395006,0.2052421515153341,0.1318900932808848,0.3371322447962189,0.97636088434244,4.76740107,-4.6519786,-2.408802604673217,-76.1558133804528,8.75316437203859,-0.016255112039500398
1.853868300437927e-05,0.0001288203050392,264276.4780718753,2.0537596092707058,0.040482173201811,4.7828707695,4.78039646149,0.00247430801,-9.84243601266,9.39151301542,0.9541858340089796,12.0,5.0,0.4166666666666667,0.5953185419097694,True,0.0081390164582234,0.1141189975415518,0.1302624855226399,0.2443814830641917,0.9767547503226433,4.781633615495,-4.367327690099998,-2.31060215537305,-69.5994224523279,6.417606998771044,-0.0056647084482234
6.583477348828942e-06,0.0003126637411769,666612.7529175202,1.7098506133773093,0.0416118212371491,4.79421234131,4.79340648651,0.0008058547999993,-8.2050920604,7.85864569312,0.957776662988092,12.0,5.0,0.4166666666666667,0.6645961709539597,True,0.0070445428172572,0.0809320846986479,0.2735539738706781,0.3544860585693261,0.9601868323437456,4.79380941391,-4.123811721799999,-0.25101045697226215,-88.56058056705714,20.152221270909543,-0.0062386880172579
4.130428336974671e-06,2.168775949316724e-05,658879.2873029667,1.0175155759617809,0.0347177352644236,4.81695221186,4.80714559555,0.0098066163100005,-4.90680660293,4.71229129105,0.960358064293007,12.0,5.0,0.4166666666666667,1.0717311447395843,True,0.0200923987562999,0.0276720845041253,0.1609007850022478,0.1885728695063732,0.9642593855888508,4.812048903705,-3.759021925900008,-0.4045925146439115,-51.19240649688146,11.26000897680879,-0.010285782446299399
4.187270279967095e-05,8.016171272682455e-05,973789.5789196632,4.573047807136208,0.0096099053901065,4.78990411758,4.7896270752,0.0002770423799995,-21.9534444695,20.9828514445,0.95578857676077,12.0,5.0,0.4166666666666667,0.0715304045167042,True,0.0008298470531337,0.2928710107022485,1.068764711637758,1.3616357223400064,0.9437964766012918,4.78976559639,-4.204688072200007,1.2706235355595885,-66.61524808055628,1.5128025897663435,-0.0005528046731342
4.1168896479970976e-05,0.0002307311699852,762834.2423774088,1.9845699279446816,0.040039207718064,4.80366373062,4.77975749969,0.0239062309300006,-9.52285985671,9.11316425094,0.9569776714207004,12.0,5.0,0.4166666666666667,0.0928725548281499,True,0.0009946825579941,0.1051106621949084,0.3633354953828808,0.4684461575777893,0.9549193703349824,4.791710615155,-4.165787696900001,0.21554710791927734,2303.403049331685,5.964473580642012,0.022911548372006502
4.1723338684280986e-05,0.0004655008849099,766364.4687178447,1.1227478650093723,0.0408419937935715,4.895570755,4.7396607399,0.1559100150999999,-5.37346150582,5.21385492379,0.9702972503186018,12.0,5.0,0.4166666666666667,0.0912162857027044,True,0.0009441243107868,0.0340759843913487,0.2065041770572805,0.2405801614486292,0.958905529156106,4.81761574745,-3.647685051000007,1.1879920196644558,16413.71681871744,14.875052092083413,0.1549658907892131
3.708914445054756e-05,0.000322774460781,271541.01497889194,2.963594745695237,0.0190859512517119,4.80484074354,4.77050542831,0.0343353152299998,-14.1558120768,13.5739944818,0.9588990308826194,12.0,5.0,0.4166666666666667,0.2896039932471315,True,0.0033090683730695,0.1578001964283691,0.1931370060557269,0.3509372024840961,0.9768647067623148,4.787673085925,-4.246538281499994,-1.8391160777258737,937.6127465190538,4.977111413861361,0.0310262468569303
5.2623600851586405e-06,4.658107646688282e-05,385829.2336553413,2.040085410084744,0.0139909255206772,4.8098524791,4.79945113182,0.0104013472800001,-9.80719994916,9.42049431644,0.9605692109139548,12.0,5.0,0.4166666666666667,1.4365181115263217,True,0.0243563538612358,0.0686039157556634,0.1889099016874654,0.2575138174431289,0.9753762408205644,4.80465180546,-3.906963890800004,-1.518083923610113,-57.29513810129726,7.291823260987751,-0.0139550065812357
1.297638121827478e-05,0.000260812752616,604153.5712696398,4.188750357199471,0.0176730709164025,4.77592802048,4.77518320084,0.0007448196400003,-20.0278029252,19.105933954,0.9539705391228882,12.0,5.0,0.4166666666666667,0.3720367617569845,True,0.0040155019267223,0.3048587223153577,0.6073556369901695,0.9122143593055272,0.9582624555125616,4.77555561066,-4.4888877868000066,-0.44788527036444553,-81.45139378358441,5.351470552263493,-0.003270682286722
3.634497203222173e-05,0.0001982496515578,916406.165381285,4.507968972200951,0.0112653968170842,4.7867732048,4.78637123108,0.0004019737199998,-21.6167757198,20.6562459989,0.9555655416260715,12.0,5.0,0.4166666666666667,0.087569819984212,True,0.0009359491686975,0.2986159673915425,0.9914713342733968,1.2900873016649392,0.9458627371299906,4.78657221794,-4.2685556412000025,1.0258152811392018,-57.05175735566912,2.590437586761876,-0.0005339754486977
4.768151411298794e-06,0.0003746855537096,337765.16783415497,2.805037941171444,0.0119717087819283,4.79848889112,4.79614890814,0.0023399829799997,-13.475896581,12.9111686081,0.9580934767860846,12.0,5.0,0.4166666666666667,1.811014383925993,True,0.0198988957187517,0.1220273114651158,0.2273865866354269,0.3494138981005427,0.9756922759244409,4.79731889963,-4.053622007400008,-1.8037243475850933,-88.24063901297488,15.801187258935238,-0.017558912738752
5.199560195848434e-06,8.000570175109693e-05,376544.3440282096,2.334065952657605,0.036599442953315,4.78379839838,4.77710102856,0.0066973698200003,-11.1763730242,10.6684359965,0.9545526060556342,12.0,5.0,0.4166666666666667,1.4897179793920043,True,0.0210784396988338,0.1422269475599527,0.2109310399348887,0.3531579874948414,0.9706276585617308,4.78044971347,-4.391005730599993,-1.6561502615654433,-68.22644410263989,8.402993836726528,-0.0143810698788335
4.15833766772534e-05,0.000299157935901,834433.5848924908,1.046355137795579,0.0361277788179425,4.85974645615,4.754570961,0.1051754951500001,-4.97725038601,4.82779406802,0.9699721118290352,12.0,5.0,0.4166666666666667,0.0840572679733431,True,0.0008826640418199,0.0274445198415558,0.2095473284883459,0.2369918483299017,0.956664486703238,4.807158708575,-3.856825828500003,1.3910441236986448,11815.688208295705,12.816849394225466,0.1042928311081802
3.715403571259824e-05,0.000304251775058,720539.211960603,2.515560677483497,0.0240439089740716,4.80771255493,4.77393531799,0.0337772369399997,-12.0613507746,11.5462539253,0.957293601775952,12.0,5.0,0.4166666666666667,0.1089489838150689,True,0.0011516114128501,0.1266964858353203,0.4350144259663294,0.5617109118016498,0.9572502530146773,4.790823936460001,-4.183521270799986,0.0045284669435443235,2833.041177180165,5.687858323793901,0.0326256255271496
2.173362581454147e-06,0.0001105862773792,764533.2565092102,3.6700171268879047,0.0255357925706252,4.77508224964,4.77182340622,0.0032588434199993,-17.5626651689,16.7253137828,0.9523220776546611,12.0,5.0,0.4166666666666667,1.7553278004564117,True,0.0201484767568716,0.2832991265651563,0.6734040349114044,0.9567031614765608,0.9504473182159152,4.77345282793,-4.530943441400002,0.19725022132368614,-83.8258571140477,9.718213591804579,-0.0168896333368723
9.727863013728962e-06,0.0001965881527204,703961.9595144714,0.7113865027464491,0.0253457570112999,4.82452344894,4.81931447983,0.0052089691099999,-3.43749334006,3.30800516657,0.9623306401845304,12.0,5.0,0.4166666666666667,0.4259122785938565,True,0.004643824073845,0.0107159971454603,0.1201893687469289,0.1309053658923892,0.9645034922452412,4.8219189643850005,-3.5616207122999914,-0.22528192776707376,12.169820113081292,31.5961619418903,0.0005651450361548998
2.492904698278418e-05,4.1488366467257934e-05,430190.840317312,4.203078948837889,0.0070169685993012,4.79210472107,4.79008340836,0.0020213127100001,-20.1500362003,19.2963170809,0.9576318816048932,12.0,5.0,0.4166666666666667,0.271969349875328,True,0.0046244632317338,0.2283887517187546,0.4339502555809382,0.6623390072996929,0.9694461139299584,4.791094064715001,-4.178118705699987,-1.2186579692575614,-56.290868610879386,1.5346621652739971,-0.0026031505217337003
4.541754472420872e-05,0.0001386669701853,999719.1538636246,0.2634053687909665,0.015886368404182,4.89083528519,4.77191019058,0.1189250946099997,-1.26561843349,1.23061864145,0.9723456998461324,12.0,5.0,0.4166666666666667,0.064236982625602,True,0.0007002919005576,0.0011588029416296,0.0631995341786018,0.0643583371202314,0.9534102884539818,4.831372737884999,-3.372545242300014,1.9860716442294357,16882.217631719977,33.16805987322077,0.11822480270944209
2.3521775857395474e-06,0.0004436035934245,522042.3669248896,3.6327761960687375,0.014414095132882,4.78802394867,4.78626537323,0.0017585754400002,-17.4213287278,16.6502806218,0.9557411424784378,12.0,5.0,0.4166666666666667,2.3752588287524725,True,0.0250346831161382,0.2187557461087676,0.455151140136989,0.6739068862457567,0.9642257949278116,4.78714466095,-4.257106780999997,-0.8799445621561094,-92.97544358024422,18.901394010459093,-0.023276107676137997
4.663035399416837e-05,6.642288008525456e-05,926205.3084064788,1.1048604807990818,0.0184927096202028,4.82224655151,4.82032823563,0.0019183158800002,-5.33851036726,5.13628164612,0.9621188857513086,12.0,5.0,0.4166666666666667,0.0675321878940369,True,0.0008125350700869,0.0216198786831895,0.2455986341675145,0.2672185128507041,0.9538603906145912,4.82128739357,-3.5742521286000084,0.8657970514318433,136.09022559420572,5.40116021081152,0.0011057808099132998
3.0032243634570106e-05,0.0002037156507274,739641.5074036528,2.647272101324531,0.0439964102829247,4.7727355957,4.76887559891,0.0038599967900001,-12.6538084578,12.0524317987,0.952474651318963,12.0,5.0,0.4166666666666667,0.1313039359979368,True,0.0014219680014459,0.1985916277899101,0.4699277586075147,0.6685193863974248,0.9519219589424138,4.770805597305,-4.583888053899994,0.05806068148309592,171.45454652109885,4.919146198034291,0.0024380287885542003
8.851128310242047e-06,0.0003948282620996,510794.2147132564,1.975986587789324,0.0383976983279867,4.78904056549,4.78724098206,0.0017995834299995,-9.46920240995,9.06016857743,0.9568037713408472,12.0,5.0,0.4166666666666667,0.6451225043128466,True,0.0068510758741823,0.1024155499895639,0.2422374041745059,0.3446529541640698,0.9662917444513526,4.788140773775,-4.237184524500002,-0.9818952883523354,-73.7328346226455,16.90015974634254,-0.0050514924441828
3.240161909741298e-05,3.425876892327145e-05,502797.4745490688,2.721808106596592,0.0243223524407066,4.7875919342,4.78624677658,0.0013451576200003,-13.0385805653,12.4740254864,0.956701185679485,12.0,5.0,0.4166666666666667,0.1790304891967883,True,0.0030894934020193,0.1492135926774244,0.3284443781289478,0.4776579708063722,0.9660915600147272,4.786919355389999,-4.261612892200013,-0.9719963121403317,-56.460252702883196,1.8889263341795068,-0.0017443357820189998
1.4847131585472804e-05,3.377738006579683e-05,475407.5658172034,4.954641273583673,0.0176986011986152,4.76531592906,4.76201152802,0.0033044010399994,-23.6137525162,22.4875171873,0.9523059569576094,12.0,5.0,0.4166666666666667,0.4132169727958751,True,0.0073487627480226,0.4267625821415098,0.5653137473692469,0.9920763295107566,0.9614956163624884,4.76366372854,-4.726725429199998,-0.955767166120327,-55.03459353224397,1.5221220933794304,-0.0040443617080232
1.34838861108878e-05,0.0003922411610191,245592.8186619419,4.915108731054791,0.0118384313715503,4.77538824081,4.77085018158,0.0045380592299997,-23.4251983684,22.3936329998,0.955963430815956,12.0,5.0,0.4166666666666667,0.8807569099330913,True,0.0099504401785004,0.3617133789446647,0.28970769774952,0.6514210766941848,0.974177588004922,4.7731192111950005,-4.53761577609999,-1.869695773464457,-54.3933821158491,5.486633106564368,-0.0054123809485006995
3.376346510321555e-05,6.905313018416625e-05,158346.10237707093,0.5915410795342999,0.015613386138985,4.82714006424,4.81070320308,0.0164368611599998,-2.84883313081,2.74756679703,0.9644533992936234,12.0,5.0,0.4166666666666667,0.5455472979432715,True,0.011692127317445,0.0061850140918592,0.0224803738416435,0.0286653879335027,0.9904012629403968,4.8189216336600005,-3.6215673267999904,-2.6199344263492663,40.58058652402388,12.087967232775913,0.0047447338425547995
3.42627749619874e-05,0.0001487442143938,405506.9736632117,2.49238132911576,0.0175774736769541,4.79709486842,4.79533576965,0.00175909877,-11.9791154169,11.4671891307,0.9572651011043954,12.0,5.0,0.4166666666666667,0.2099258581213377,True,0.0025343069459287,0.1076793698799547,0.242562722396262,0.3502420922762168,0.972663282370319,4.796215319035,-4.075693619299994,-1.5830947404942768,-30.588566912703786,4.179884576769153,-0.0007752081759287001
3.7457117745944767e-05,0.0002118382105445,735014.4716263922,3.1369174518580665,0.044999228481942,4.75963449478,4.75558273517,0.0040517596100002,-14.9561132858,14.2035258126,0.9496802773007516,12.0,5.0,0.4166666666666667,0.1059391666121515,True,0.0011444401108356,0.282930944206933,0.5533631336191357,0.8362940778260688,0.949379572387145,4.757608614975,-4.847827700499998,0.03167383440223639,254.03858809543584,3.790546995792843,0.0029073194991645996
3.099632953576998e-05,0.0002912979272315,943170.3380379274,0.9891711176802904,0.0367476272472797,4.85624074936,4.78239679337,0.0738439559900001,-4.69468295665,4.58900484791,0.9774898305773114,12.0,5.0,0.4166666666666667,0.0997668809222367,True,0.0010430597181527,0.0247872834415578,0.2239096457855697,0.2486969292271276,0.9521235123943528,4.819318771365,-3.613624572699994,2.6641835699623355,6979.552081714043,15.495733536535441,0.0728008962718474
1.1769963767475828e-05,9.346488016826164e-05,436959.5246620788,3.399353910836109,0.0096683972652678,4.7958817482,4.79404329658,0.0018384516200002,-16.3190537256,15.6316767551,0.9578788707937336,12.0,5.0,0.4166666666666667,0.5671141220218331,True,0.0074069057573191,0.1624838051000183,0.35649121656891,0.5189750216689284,0.9703709414451906,4.79496252239,-4.100749552200007,-1.2873500347045033,-75.17922219837153,4.144864010347255,-0.0055684541373189
1.9629514087892147e-05,1.2800737129537586e-05,596683.6561808737,3.053003582539469,0.0224949573514314,4.78724532008,4.78304386139,0.0042014586899998,-14.6391389967,13.9819938673,0.955110397575422,12.0,5.0,0.4166666666666667,0.249019356756758,True,0.0065655349882696,0.1806716246604057,0.4372025615911096,0.6178741862515154,0.9610981310958848,4.785144590735,-4.297108185299994,-0.6230095894198974,-36.00736729746484,1.3225296137794795,-0.0023640762982698
2.3036064660514103e-05,8.275225614203611e-05,131866.24047988708,4.852392589882045,0.0304474809667427,4.74226617813,4.73102140427,0.0112447738600005,-22.9792796288,21.7762937439,0.9476491036998264,12.0,5.0,0.4166666666666667,0.9601628197327592,True,0.0206003300639222,0.5359115798231269,0.1535680243584498,0.6894796041815767,0.9723671445969232,4.736643791200001,-5.267124175999989,-2.5420481383442097,-45.414593722001996,1.9529892402961202,-0.009355556203921702
2.393665053777647e-05,0.0003879629715422,241754.222121029,2.807093363914565,0.0461191660692738,4.76602172852,4.75306558609,0.0129561424300002,-13.3821962589,12.7172266495,0.950309381469596,12.0,5.0,0.4166666666666667,0.5040218352405184,True,0.0057119487778335,0.2308364722811447,0.1628704014274244,0.3937068737085691,0.972714523916786,4.7595436573050005,-4.80912685389999,-2.303362589567622,126.82525586152697,7.170948370671406,0.0072441936521667
3.670365700792175e-05,0.0001845972494493,676201.8707244856,4.288478677582438,0.0433159591099564,4.7325630188,4.73236227036,0.0002007484399992,-20.3233070107,19.2090877199,0.9451752960178492,12.0,5.0,0.4166666666666667,0.1175171072709403,True,0.0012928529294882,0.5158702492574339,0.6959705530423951,1.2118408022998288,0.9465070947830398,4.73246264458,-5.3507471084,-0.14070668593307328,-84.4724457499841,2.614717015791611,-0.001092104489489
3.827690511496664e-05,6.735617405030573e-05,207727.5880812322,3.7204640631886137,0.0051952087612537,4.79703785002,4.79365775704,0.0033800929799996,-17.8737530507,17.1111446266,0.9573336152772832,12.0,5.0,0.4166666666666667,0.366822362988205,True,0.0069453578437472,0.1685179815748491,0.1854823263333772,0.3540003079082264,0.9813254737070224,4.7953478035299995,-4.093043929400011,-2.444842111262874,-51.33306222597809,1.782761258769241,-0.0035652648637475998
